"ID","CHURN","AUTRE_ABONNEMENT","ANCIENNETE","CATEGORIE_OFFRE_M1","STATUT_RC_M1","STATUT_TRAFIC_M1","STATUT_FACT_M1","STATUT_TRAFIC_M2","STATUT_RC_M2","STATUT_FACT_M2","VOL_DATA_M1","MONTANT_FACT_HT_M1","VOL_DATA_M2","MONTANT_OM_HT_M2","MONTANT_FACT_HT_M2","VOL_TOT_DATA_KO_M1","VOL_TOT_VOIX_M1","CONSO_M1","VOL_TOT_DATA_KO_M2","VOL_TOT_VOIX_M2","CONSO_M2"
"65901057","0","1","3- 09Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","31123176.40918","1287.3333333333","18000","31477005.551758","1243.4","22979.84"
"64715764","1","0","4- 12Mois","B2C","0","1","0","0","0","0","0.1755618994","0","0","0","0","963318.49902344","2.6166666666667","976.8","1806807.6162109","182.13333333333","1524"
"34104620","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","2901706.1816406","103.26666666667","4051.37","4456194.6728516","83.85","2378"
"31111616","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","121822.90787098","0","65263.8314","0","0","51536227.989258","1228.4333333333","24504","20407916.347656","1566.9333333333","20500"
"48768503","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","247597.22259181","25424","261050.6694314","0","25424","5444194.3388672","730.13333333333","8242","7352494.5820312","225.65","6799"
"61469447","0","0","5- 18Mois","B2C","0","1","0","1","1","0","102741.10983","0","175012.37434","20661.157024793","0","15464131.233398","143.78333333333","9938.47","2799457.4111328","37.416666666667","4849.2"
"71227697","0","0","2- 06Mois","B2C","0","1","0","1","0","0","50230.5428","0","22150.88852","0","0","10822480.579102","494.86666666667","10150","10708740.075195","265.55","11262.95"
"44156553","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","7766.4616604","0","11945.287831045","8264.4628099174","0","18841073.445312","850.63333333333","19000.94","28031811.048828","806.5","20992.07"
"68663718","0","0","3- 09Mois","B2C","0","1","0","1","1","0","19584.178136396","0","57590.40095","0","0","0","1.7833333333333","203.2","0","8.6","350"
"57160593","0","0","6- 24Mois","B2C","0","1","0","1","1","0","732342.35643","0","393617.20084201","24793.388429752","0","263.947265625","0.35","0","0","0","0"
"69763213","0","0","2- 06Mois","B2C","0","1","0","1","0","0","63863.6840095","0","0.023564339064","0","0","0","0","0","0","0","300"
"61816720","0","0","5- 18Mois","B2C","0","0","0","1","0","0","0","0","5.73180765","0","0","0","0","0","0","0","0"
"69053031","0","0","2- 06Mois","B2C","0","1","0","1","0","0","126.7050663","0","135.612233","0","0","2679831.7529297","321.61666666667","7603","4397979.4375","426.55","9500"
"34376016","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","100712.61388506","0","263348.80653","0","0","1698.3310546875","30.816666666667","2812.5","0","77.966666666667","334.25"
"71168848","0","0","2- 06Mois","B2C","1","1","0","1","1","0","514608.91568018","0","418295.31837996","0","0","612511.4453125","298.25","1500","951190.87597656","384.05","5350"
"31397891","0","0","7- 25Mois+","B2C","1","1","0","1","0","0","108585.7456","0","76087.2791","0","0","0","0.3","1248","246314.61816406","50.516666666667","3885.5"
"51002089","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","516074.7442","0","411592.04636","24793.388429752","0","0","0","0","0","0","0"
"44653213","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","25.14095503","0","23.362754816","0","0","0","1.7","656","0","1.3666666666667","0"
"41231879","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","90751.54583678","0","127718.34707","0","0","9631847.5673828","1981.15","12669","11960045.558594","2248.3833333333","11804"
"48244107","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","77675.8952246","0","70734.016843","0","0","0","0","0","0","0","0"
"45402381","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","5711.07790053","0","4107.47425525","0","0","16456815.800781","269","11648.25","8201975.2802734","241.2","10850.75"
"41239352","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.14313698","0","10.76575574","0","0","473488.83984375","323.5","3899.15","387480.65820312","152.98333333333","1850"
"48308285","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","394431.9274899","0","268566.16820245","0","0","72880399.904297","181.48333333333","33240.01","49093161.938477","226.6","32582.68"
"53133350","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","316761.2066","0","178438.04995","0","0","18518228.308594","1011.9833333333","13610","13045048.611328","1412.5333333333","16426.07"
"72832592","0","1","1- 03Mois","B2C","0","1","0","1","1","0","91710.872325209","0","26771.013257242","0","0","7152983.8701172","552.08333333333","5556","11290046.180664","410.38333333333","4617"
"34390137","0","0","7- 25Mois+","B2C","1","1","0","0","0","0","74631.5527","0","0","0","0","44044044.414062","571.11666666667","28383","54102497.124023","1059.8666666667","30553.22"
"33903880","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","6206523.3486328","2794.05","32006.78","5059857.3603516","3288.8","33000.41"
"51994542","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","45418.9430327","0","32591.188","0","0","12013082.148438","1667.6666666667","17732","13741842.212891","1569.0333333333","20748.81"
"34740982","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","84583.846679688","162.58333333333","1500.62","3694889.9814453","292.68333333333","4750"
"33718428","1","1","7- 25Mois+","B2C","1","0","0","0","0","0","0","0","0","0","0","8727765.8964844","224.9","9665.8","1780798.5712891","250.95","4272.62"
"54549018","0","0","6- 24Mois","B2B","0","1","0","0","0","0","23011.22704","0","0","0","0","36800208.512695","137.78333333333","2000","35850469.976562","145.95","24244.71"
"72065358","1","0","2- 06Mois","B2C","0","1","0","1","0","0","0.9414196","0","0.83707236","0","0","728569.02832031","51.283333333333","1200","2838417.7890625","138.6","5550"
"49188214","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","11477083.103516","404.55","9750","903436.24316406","86.3","11066"
"59140976","1","0","5- 18Mois","B2C","0","1","0","0","0","0","0.033979416","0","0","0","0","0","1.15","75","0","0.71666666666667","1075"
"46984983","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.011871338","0","0","0","0","0","0","0","0","0","0"
"49223263","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","42281.758237146","0","8483.8643824588","0","0","2345456.9462891","476.83333333333","4850","269639.703125","719.31666666667","3000"
"43064261","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","71980.97367","0","67911.0042","14049.586776859","0","11483548.125977","540.11666666667","12353.68","880783.34765625","329.08333333333","5000"
"72912250","0","0","1- 03Mois","B2C","0","1","0","1","1","0","70122.0196","0","20464.6638","0","0","5910483.2783203","1","3000","10517654.495117","9.25","4950"
"46612267","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","65.5857619","0","71.56577299","0","0","4274837.8798828","402.7","6952.1","0","241.66666666667","1998.53"
"52940899","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","4.916643","0","186604.4086","24793.388429752","0","4529878.5800781","4.5333333333333","1239.91","21609739.697266","441.26666666667","20258.98"
"66455008","0","0","3- 09Mois","B2C","0","1","0","1","1","0","617190.23140499","0","201997.34783698","24793.388429752","0","60484.014648438","0.36666666666667","1032","1117712.5166016","3.3666666666667","3084.8"
"52275160","0","0","7- 25Mois+","B2C","1","1","0","1","0","0","193481.1082","0","160551.50793","0","0","0","0","0","0","0","0"
"49628684","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","138461.73400733","0","180244.0783008","0","0","0","0","0","0","0","0"
"69353560","0","1","2- 06Mois","B2C","0","1","0","1","1","0","39.7684555","0","220400.40625","24793.388429752","0","11365807.739258","8.9","7482","278220.7421875","0.65","0"
"48544493","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","0.893129353","0","63.39505726","0","0","0","0.16666666666667","4.24","0","0","199.48"
"55318620","0","1","6- 24Mois","B2B","0","1","1","1","0","1","152660.88867357","25424","94589.686622063","0","25424","0","0","0","0","0","0"
"60794702","0","0","5- 18Mois","B2C","0","1","0","1","0","0","148173.1240141","0","155876.31611537","0","0","44769928.322266","25.866666666667","15858","30061780.291992","49.95","10041.94"
"55957077","0","0","6- 24Mois","B2C","0","1","0","1","0","0","10.283341231","0","50700.60967","0","0","19562514.165039","172.81666666667","16003.68","1612268.7998047","47.716666666667","2703"
"65043227","0","0","4- 12Mois","B2B","0","1","1","1","0","1","231182.0983129","21186","117646.8204573","0","21186","0","0","0","0","0.86666666666667","0"
"65151766","0","0","4- 12Mois","B2B","0","1","1","1","0","1","259670.73718377","21186","205380.92918201","0","21186","0","0","0","0","0.86666666666667","0"
"66894617","0","1","3- 09Mois","B2B","1","1","0","1","1","0","8137.136063776","0","7707.461608","0","0","0","0","0","0","0","0"
"47018950","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","274232.5202","0","214146.659","14049.586776859","0","10417765.277344","81.133333333333","15000","11237517.212891","56.85","11500"
"33837151","0","0","7- 25Mois+","B2C","1","1","0","0","0","0","160454.13194327","0","0","0","0","0","0","0","0","0","0"
"64267144","0","0","4- 12Mois","B2C","0","1","0","1","0","0","260219.603745","0","174552.160663","0","0","15020123.350586","95.416666666667","10209","17443255.920898","158.9","11325.24"
"40161988","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","83323.429307791","0","56406.65372411","14049.586776859","0","1070408.8251953","101.7","9260","1131589.5556641","134.81666666667","12609.04"
"45559652","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","508425.7624","0","241527.4236","24793.388429752","0","0","0","0","0","0","0"
"60796002","0","0","5- 18Mois","B2C","0","1","0","1","1","0","570693.19514201","0","597402.61268738","82644.628099174","0","0","0","3708","143021237.73828","218.86666666667","81720"
"47363146","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","1.1291503965","0","1.462192541","0","0","45144085.425781","44.4","18450","40753800.069336","61.683333333333","19850"
"59099500","0","0","5- 18Mois","B2C","0","1","0","1","1","0","115501.04584718","0","74805.310037149","16528.925619835","0","23871028.712891","157.83333333333","14666.6","18913413.449219","38.333333333333","9032"
"52916966","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","66695.6499841","0","35004.811523701","24793.388429752","0","22091092.170898","134.08333333333","507.5","27186302.116211","201.61666666667","4043.5"
"53924521","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.11370468","0","0","0","0","0","0","0","0","0","0"
"39568845","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","96514.60710735","0","98309.720007147","20661.157024793","0","29123574.970703","112.65","23220","27623392.929688","304.1","25929.75"
"48535368","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","603578.553","0","372763.7442","24793.388429752","0","0","0","0","0","0","0"
"69043388","0","0","3- 09Mois","B2B","1","1","0","1","1","0","503683.91028284","0","578974.760294","0","0","1103250.0898438","14.85","0","1563126.0576172","4.6333333333333","1100"
"66547189","0","1","3- 09Mois","B2C","0","1","0","1","1","0","28867.4752469","0","36286.1279","8264.4628099174","0","26854803.104492","1708.6333333333","18519.25","10278439.287109","1449.8833333333","15781"
"72788342","0","1","1- 03Mois","B2C","0","1","0","1","0","1","96901.53890383","0","71700.133240748","0","24793","4128237.8867188","763.56666666667","9404.1","7358216.3515625","590","9045"
"62750965","0","0","5- 18Mois","B2C","0","1","0","1","0","0","1.560997","0","0.61639404","0","0","0","0","0","353157.57910156","801.38333333333","1999.6"
"62350512","0","0","5- 18Mois","B2B","0","0","0","0","0","0","0","0","0","0","0","92843709.698242","443.83333333333","48848","90680093.595703","402.56666666667","47449"
"48924718","0","0","7- 25Mois+","B2B","1","1","0","1","1","0","120551.24358741","0","98610.513576001","0","0","0","0","0","0","0","0"
"72797683","1","0","1- 03Mois","B2C","0","1","1","1","0","1","47522.3329996","24793","370930.3826118","0","24793","2334815.4921875","11.8","795.5","6032287.578125","12.033333333333","4073.75"
"52498985","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","201416.6370708","0","163716.91413","0","0","0","0","0","0","0","0"
"72140974","0","0","1- 03Mois","B2B","0","1","0","1","0","0","0.584182741","0","166.588619082","0","0","6236914.1494141","1369.6","11242","8183365.1396484","1068.7","5000"
"46288947","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","355320.8662","23860","252859.84919918","0","23860","3476925.8808594","201.63333333333","11496","0","211.45","10536"
"62753735","0","1","5- 18Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","136605300.0752","1223.05","45699.26","62875218.394531","1291.55","29525.6"
"54189962","0","0","6- 24Mois","B2C","1","1","0","1","1","0","384771.28087697","0","274600.9417188","0","0","26077200.436523","261.31666666667","35516.25","31547450.634766","252.01666666667","32519"
"64155662","1","0","4- 12Mois","B2C","0","1","0","1","1","0","2454.650887","0","264702.36990422","20661.157024793","0","33200393.731445","294.7","18000.16","9751150.53125","690.98333333333","9550"
"64428525","0","0","4- 12Mois","B2C","0","1","0","1","0","0","110.7104528","0","76.3010244","0","0","0","0","0","0","0","0"
"54379672","0","0","6- 24Mois","B2C","0","1","0","1","1","0","59510.38472","0","52401.866308","8264.4628099174","0","7144896.6513672","1738","34312","8758381.7832031","2036.5666666667","21229"
"63643019","0","0","5- 18Mois","B2C","0","1","0","1","1","0","562995.9973563","0","314607.6867","24793.388429752","0","2563095.2626953","680.18333333333","8078.1","6250662.4023438","531.65","7650"
"44831922","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","3.5024042","0","0","0","0","66599698.902344","260.48333333333","18925","32312902.478516","402.81666666667","32397"
"63058170","0","0","5- 18Mois","B2C","0","1","0","1","0","0","54013.256563727","0","43442.6582149","0","0","24912741.082031","984.68333333333","11750","18291706.958984","1510.4","13601.86"
"68931417","1","0","3- 09Mois","B2B","0","0","1","0","0","1","0","-11805","0","0","16864","20664954.172852","104.26666666667","15432","25687047.888672","95.35","19350"
"54492486","0","0","6- 24Mois","B2C","0","1","0","1","0","0","104.2725976","0","305.25417107","0","0","513539.70996094","86.733333333333","12550","10255.934570312","100.23333333333","15283"
"40387495","0","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.060448647","0","0","0","0","0","0","0","0","0","0"
"60137808","0","1","5- 18Mois","B2C","0","1","0","1","0","0","92.0935956","0","54.633771924","0","0","11438780.145508","1725.9166666667","8390","11186243.876953","1507.8833333333","10570"
"41361356","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0","0","0","0","0","0","121.3","500","66392.102539062","4.65","342"
"54529590","0","0","6- 24Mois","B2C","0","1","0","1","1","0","59436.2205274","0","7200.81756","20661.157024793","0","0","179.43333333333","18568.25","0","150.53333333333","13690.5"
"32998874","1","1","7- 25Mois+","B2C","0","1","0","1","0","0","13.22591581","0","63.23277658","0","0","9554897.6113281","1084.2833333333","9944.4","19584893.491211","1099.35","14550"
"46226178","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","24719.979405","0","28793.953659615","14049.586776859","0","0","848.35","10000","0","716.91666666667","10891"
"53407356","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","251757.02414686","0","136022.13399449","0","0","228254.34765625","15.616666666667","1999.2","5477382.6660156","20.566666666667","675"
"64267675","1","0","4- 12Mois","B2C","0","1","0","1","1","0","9887.5501506","0","24700.573939457","4132.2314049587","0","32815871.356445","212.03333333333","13900","29130290.519531","196.5","10950"
"35898218","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","74309.801715869","0","0.36047935","0","0","9758848.0205078","771.9","8849.89","2702855.2001953","1355.6","11200.03"
"53126791","0","0","7- 25Mois+","B2C","1","1","0","1","0","0","184293.0378","0","2950.61470484","0","0","5361395.2929688","2.0166666666667","3500.75","1829475.8984375","1.0333333333333","2108.5"
"69691301","0","0","2- 06Mois","B2C","0","1","0","0","0","0","43756.6775","0","0","0","0","12726298.949219","857.81666666667","21697","8405552.6904297","732.56666666667","12382"
